- 66.249.66.200 - - [23/Mar/2026:00:00:21 -0300] "GET /fotos_veiculos/46/HB20-1.6-COPA--AUT.-2019-1128233.jpg HTTP/1.1" 200 57039 "-" "Googlebot-Image/1.0"
- 209.38.208.202 - - [23/Mar/2026:00:16:32 -0300] "GET /v2/api-docs HTTP/1.1" 404 4067 "-" "Mozilla/5.0 (l9scan/2.0.8343e23313e2230323e2638313; +https://leakix.net)"
- 164.90.208.56 - - [23/Mar/2026:00:16:33 -0300] "GET /v2/api-docs HTTP/1.1" 404 4067 "-" "Mozilla/5.0 (l9scan/2.0.8343e23313e2230323e2638313; +https://leakix.net)"
- 209.38.208.202 - - [23/Mar/2026:00:16:33 -0300] "GET /v3/api-docs HTTP/1.1" 404 4067 "-" "Mozilla/5.0 (l9scan/2.0.8343e23313e2230323e2638313; +https://leakix.net)"
- 164.90.208.56 - - [23/Mar/2026:00:16:34 -0300] "GET /v3/api-docs HTTP/1.1" 404 4067 "-" "Mozilla/5.0 (l9scan/2.0.8343e23313e2230323e2638313; +https://leakix.net)"
- 209.38.208.202 - - [23/Mar/2026:00:16:34 -0300] "GET /api-docs/swagger.json HTTP/1.1" 404 4103 "-" "Mozilla/5.0 (l9scan/2.0.8343e23313e2230323e2638313; +https://leakix.net)"
- 164.90.208.56 - - [23/Mar/2026:00:16:35 -0300] "GET /api-docs/swagger.json HTTP/1.1" 404 4103 "-" "Mozilla/5.0 (l9scan/2.0.8343e23313e2230323e2638313; +https://leakix.net)"
- 209.38.208.202 - - [23/Mar/2026:00:16:35 -0300] "GET /api/swagger.json HTTP/1.1" 404 4083 "-" "Mozilla/5.0 (l9scan/2.0.8343e23313e2230323e2638313; +https://leakix.net)"
- 164.90.208.56 - - [23/Mar/2026:00:16:36 -0300] "GET /api/swagger.json HTTP/1.1" 404 4083 "-" "Mozilla/5.0 (l9scan/2.0.8343e23313e2230323e2638313; +https://leakix.net)"
- 209.38.208.202 - - [23/Mar/2026:00:16:36 -0300] "GET /trace.axd HTTP/1.1" 404 4079 "-" "Mozilla/5.0 (l9scan/2.0.8343e23313e2230323e2638313; +https://leakix.net)"
- 104.197.69.115 - - [23/Mar/2026:00:16:36 -0300] "GET / HTTP/1.1" 302 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
- 164.90.208.56 - - [23/Mar/2026:00:16:37 -0300] "GET /trace.axd HTTP/1.1" 404 4079 "-" "Mozilla/5.0 (l9scan/2.0.8343e23313e2230323e2638313; +https://leakix.net)"
- 209.38.208.202 - - [23/Mar/2026:00:16:37 -0300] "GET /@vite/env HTTP/1.1" 404 4067 "-" "Mozilla/5.0 (l9scan/2.0.8343e23313e2230323e2638313; +https://leakix.net)"
- 164.90.208.56 - - [23/Mar/2026:00:16:38 -0300] "GET /@vite/env HTTP/1.1" 404 4067 "-" "Mozilla/5.0 (l9scan/2.0.8343e23313e2230323e2638313; +https://leakix.net)"
- 209.38.208.202 - - [23/Mar/2026:00:16:38 -0300] "GET /.vscode/sftp.json HTTP/1.1" 404 4091 "-" "Mozilla/5.0 (l9scan/2.0.8343e23313e2230323e2638313; +https://leakix.net)"
- 164.90.208.56 - - [23/Mar/2026:00:16:39 -0300] "GET /.vscode/sftp.json HTTP/1.1" 404 4091 "-" "Mozilla/5.0 (l9scan/2.0.8343e23313e2230323e2638313; +https://leakix.net)"
- 209.38.208.202 - - [23/Mar/2026:00:16:39 -0300] "OPTIONS / HTTP/1.1" 302 - "-" "Mozilla/5.0 (l9scan/2.0.8343e23313e2230323e2638313; +https://leakix.net)"
- 164.90.208.56 - - [23/Mar/2026:00:16:40 -0300] "OPTIONS / HTTP/1.1" 302 - "-" "Mozilla/5.0 (l9scan/2.0.8343e23313e2230323e2638313; +https://leakix.net)"
- 209.38.208.202 - - [23/Mar/2026:00:16:40 -0300] "GET /?rest_route=/wp/v2/users/ HTTP/1.1" 302 - "-" "Mozilla/5.0 (l9scan/2.0.8343e23313e2230323e2638313; +https://leakix.net)"
- 164.90.208.56 - - [23/Mar/2026:00:16:41 -0300] "GET /?rest_route=/wp/v2/users/ HTTP/1.1" 302 - "-" "Mozilla/5.0 (l9scan/2.0.8343e23313e2230323e2638313; +https://leakix.net)"
- 209.38.208.202 - - [23/Mar/2026:00:16:41 -0300] "GET /debug/default/view?panel=config HTTP/1.1" 404 4123 "-" "Mozilla/5.0 (l9scan/2.0.8343e23313e2230323e2638313; +https://leakix.net)"
- 164.90.208.56 - - [23/Mar/2026:00:16:42 -0300] "GET /debug/default/view?panel=config HTTP/1.1" 404 4123 "-" "Mozilla/5.0 (l9scan/2.0.8343e23313e2230323e2638313; +https://leakix.net)"
- 34.123.170.104 - - [23/Mar/2026:00:16:42 -0300] "GET /index/login-v2/ HTTP/1.1" 200 3309 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
- 34.123.170.104 - - [23/Mar/2026:00:16:43 -0300] "GET /css/loginv2/bootstrap.css HTTP/1.1" 200 220176 "https://sistemameucar.com.br/index/login-v2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
- 34.123.170.104 - - [23/Mar/2026:00:16:43 -0300] "GET /js/jquery-3.4.2.min.js HTTP/1.1" 200 88144 "https://sistemameucar.com.br/index/login-v2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
- 103.196.9.95 - - [23/Mar/2026:00:16:55 -0300] "GET / HTTP/1.1" 302 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
- 104.164.126.240 - - [23/Mar/2026:00:16:55 -0300] "GET / HTTP/1.1" 302 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
- 103.196.9.95 - - [23/Mar/2026:00:16:56 -0300] "GET /index/login-v2/ HTTP/1.1" 200 3309 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
- 104.164.126.240 - - [23/Mar/2026:00:16:57 -0300] "GET /index/login-v2/ HTTP/1.1" 200 3309 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
- 40.77.167.46 - - [23/Mar/2026:00:16:43 -0300] "GET /novos-relatorios/lista-estoque-vendedores HTTP/1.1" 500 11694 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
- 103.196.9.95 - - [23/Mar/2026:00:17:04 -0300] "GET / HTTP/1.1" 302 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
- 103.196.9.95 - - [23/Mar/2026:00:17:05 -0300] "GET /index/login-v2/ HTTP/1.1" 200 3309 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
- 103.196.9.95 - - [23/Mar/2026:00:17:07 -0300] "GET /index/login-v2/%23 HTTP/1.1" 200 3309 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
- 103.196.9.95 - - [23/Mar/2026:00:17:09 -0300] "GET /js/jquery-3.4.2.min.js HTTP/1.1" 200 88144 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
- 103.196.9.95 - - [23/Mar/2026:00:17:09 -0300] "GET /index/esqueci-senha HTTP/1.1" 200 2953 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
- 103.196.9.95 - - [23/Mar/2026:00:17:15 -0300] "GET /index/%23 HTTP/1.1" 404 4511 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
- 104.197.69.115 - - [23/Mar/2026:00:17:29 -0300] "GET / HTTP/1.1" 302 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
- 34.72.176.129 - - [23/Mar/2026:00:17:32 -0300] "GET /index/login-v2/ HTTP/1.1" 200 3309 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
- 34.72.176.129 - - [23/Mar/2026:00:17:33 -0300] "GET /css/loginv2/bootstrap.css HTTP/1.1" 200 220176 "https://sistemameucar.com.br/index/login-v2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
- 34.72.176.129 - - [23/Mar/2026:00:17:33 -0300] "GET /js/jquery-3.4.2.min.js HTTP/1.1" 200 88144 "https://sistemameucar.com.br/index/login-v2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
- 179.125.128.222 - - [23/Mar/2026:00:18:11 -0300] "GET /frente_loja_empresas/111/Basson-Ve%C3%ADculos-120518.jpg HTTP/1.1" 200 60436 "https://www.bassonveiculos.com.br/" "Mozilla/5.0 (Linux; Android 15; moto g56 5G Build/V2VOS35.66-108-2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.146 Mobile Safari/537.36 Instagram 421.0.0.51.66 Android (35/15; 390dpi; 1080x2400; motorola; moto g56 5G; bogota; mt6855; pt_BR; 909555911; IABMV/1)"
- 179.125.128.222 - - [23/Mar/2026:00:18:11 -0300] "GET /logo_empresas/111/Basson-Ve%C3%ADculos.jpeg HTTP/1.1" 200 54668 "https://www.bassonveiculos.com.br/" "Mozilla/5.0 (Linux; Android 15; moto g56 5G Build/V2VOS35.66-108-2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.146 Mobile Safari/537.36 Instagram 421.0.0.51.66 Android (35/15; 390dpi; 1080x2400; motorola; moto g56 5G; bogota; mt6855; pt_BR; 909555911; IABMV/1)"
- 66.249.66.70 - - [23/Mar/2026:00:18:20 -0300] "GET /fotos_veiculos/111/MEGANE-GRAN-TUOR-1.6-MEC--2012-0610365.jpg HTTP/1.1" 200 72972 "-" "Googlebot-Image/1.0"
- 179.125.128.222 - - [23/Mar/2026:00:18:27 -0300] "GET /logo_empresas/111/Basson-Ve%C3%ADculos.jpeg HTTP/1.1" 200 54668 "-" "Instagram 421.0.0.51.66 Android (35/15; 390dpi; 1080x2400; motorola; moto g56 5G; bogota; mt6855; pt_BR; 909555911)"
- 66.249.66.7 - - [23/Mar/2026:00:20:10 -0300] "GET /fotos_veiculos/288/VOYAGE-1.8-GL-1992-1025301.jpeg HTTP/1.1" 304 - "-" "Googlebot-Image/1.0"
- 66.249.66.202 - - [23/Mar/2026:00:22:59 -0300] "GET /fotos_veiculos/111/MEGANE-GRAN-TUOR-1.6-MEC--2012-0610353.jpg HTTP/1.1" 200 70807 "-" "Googlebot-Image/1.0"
- 66.249.66.69 - - [23/Mar/2026:00:25:50 -0300] "GET /fotos_veiculos/111/MEGANE-GRAN-TUOR-1.6-MEC--2012-0610351.jpg HTTP/1.1" 200 74653 "-" "Googlebot-Image/1.0"
- 66.249.66.6 - - [23/Mar/2026:00:30:41 -0300] "GET /fotos_veiculos/111/MEGANE-GRAN-TUOR-1.6-MEC--2012-0610352.jpg HTTP/1.1" 200 57254 "-" "Googlebot-Image/1.0"
- 179.222.164.191 - - [23/Mar/2026:00:32:20 -0300] "GET /propagandas_site/020109-banner-00km.jpg HTTP/1.1" 200 51627 "https://www.selectveiculos.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
- 179.222.164.191 - - [23/Mar/2026:00:32:20 -0300] "GET /propagandas_site/105856-banner%20oficina.jpg HTTP/1.1" 200 51783 "https://www.selectveiculos.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
- 179.222.164.191 - - [23/Mar/2026:00:32:20 -0300] "GET /propagandas_site/103302-satisfa%C3%A7%C3%A3o-02-22%20copiar.jpg HTTP/1.1" 200 36253 "https://www.selectveiculos.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
- 66.249.66.165 - - [23/Mar/2026:00:33:05 -0300] "GET /fotos_veiculos/111/MEGANE-GRAN-TUOR-1.6-MEC--2012-0610366.jpg HTTP/1.1" 200 61059 "-" "Googlebot-Image/1.0"
- 187.19.225.15 - - [23/Mar/2026:00:33:22 -0300] "GET /fotos_veiculos/239/UNO-ATTRACTIVE-1.0-FLEX-2016-0844516.jpeg HTTP/1.1" 200 54446 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
- 179.125.86.99 - - [23/Mar/2026:00:33:23 -0300] "GET /agenda/agenda HTTP/1.1" 302 1 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0"
- 179.125.86.99 - - [23/Mar/2026:00:33:23 -0300] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 4171 "-" "NetworkingExtension/8623.2.7.10.4 Network/5569.82.5 iOS/26.3.1"
- 179.125.86.99 - - [23/Mar/2026:00:33:23 -0300] "GET //index/bad-access HTTP/1.1" 302 18961 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0"
- 179.125.86.99 - - [23/Mar/2026:00:33:23 -0300] "GET /favicon.ico HTTP/1.1" 404 4087 "-" "NetworkingExtension/8623.2.7.10.4 Network/5569.82.5 iOS/26.3.1"
- 179.125.86.99 - - [23/Mar/2026:00:33:23 -0300] "GET / HTTP/1.1" 302 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0"
- 179.125.86.99 - - [23/Mar/2026:00:33:23 -0300] "GET /apple-touch-icon.png HTTP/1.1" 404 4123 "-" "NetworkingExtension/8623.2.7.10.4 Network/5569.82.5 iOS/26.3.1"
- 179.125.86.99 - - [23/Mar/2026:00:33:23 -0300] "GET /index/login-v2/ HTTP/1.1" 200 3309 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0"
- 191.5.197.45 - - [23/Mar/2026:00:34:16 -0300] "GET /fotos_veiculos/3/PALIO-SPORTING-1.6-FLEX-2014-0105320.jpg HTTP/1.1" 200 63729 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
- 47.128.121.122 - - [23/Mar/2026:00:34:23 -0300] "GET /frente_loja_empresas/46/Automix-Multimarcas.jpg HTTP/1.1" 206 500 "https://www.grupoautomix.com.br/" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; TikTokSpider; ttspider-feedback@tiktok.com)"
- 66.249.66.165 - - [23/Mar/2026:00:34:30 -0300] "GET /fotos_veiculos/252/-2013-1016180.jpg HTTP/1.1" 304 - "-" "Googlebot-Image/1.0"
- 23.239.26.6 - - [23/Mar/2026:00:34:50 -0300] "HEAD / HTTP/1.1" 302 - "-" "SiteUptime.com"
- 23.239.26.6 - - [23/Mar/2026:00:34:51 -0300] "HEAD /index/login-v2/ HTTP/1.1" 200 - "-" "SiteUptime.com"
- 47.128.96.130 - - [23/Mar/2026:00:35:16 -0300] "GET /robots.txt HTTP/1.1" 200 429 "-" "-"
- 66.249.66.164 - - [23/Mar/2026:00:37:09 -0300] "GET /fotos_veiculos/252/Fox-1.0-2007-prata-2007-0536067.jpeg HTTP/1.1" 200 67258 "-" "Googlebot-Image/1.0"
- 45.237.127.101 - - [23/Mar/2026:00:37:36 -0300] "GET /fotos_veiculos/46/FOX-1.6-PLUS-2007-1208375.jpg HTTP/1.1" 200 63268 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
- 200.169.2.47 - - [23/Mar/2026:00:38:36 -0300] "GET /fotos_veiculos/111/FIT-LX-2004-0404156.jpg HTTP/1.1" 200 65736 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 15; 24116RACCG Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.119 Mobile Safari/537.36 GoogleApp/17.10.55.ve.arm64"
- 167.99.6.55 - - [23/Mar/2026:00:38:36 -0300] "GET /fotos_veiculos/239/CRUZE-LTZ-1.8-AUTO.-2015-1116545.jpeg HTTP/1.1" 200 71723 "https://www.selectveiculos.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
- 137.184.96.252 - - [23/Mar/2026:00:38:36 -0300] "GET /fotos_veiculos/239/CRUZE-LTZ-1.8-AUTO.-2015-1116541.jpeg HTTP/1.1" 200 66902 "https://www.selectveiculos.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.5249.119 Safari/537.36"
- 45.179.5.233 - - [23/Mar/2026:00:39:00 -0300] "GET /fotos_veiculos/46/FOX-XTREME-1.6-2021-0431025.jpg HTTP/1.1" 200 37964 "-" "AndroidHttpClient (Linux; U; Android 16; pt_BR; SM-A155M; Build/BP2A.250605.031.A3; Cronet/141.0.7340.3)"
- 177.26.251.115 - - [23/Mar/2026:00:39:12 -0300] "GET /fotos_veiculos/256/-2015-0338426.jpeg HTTP/1.1" 200 66582 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 14; 22101320G Build/UKQ1.240624.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.119 Mobile Safari/537.36 GoogleApp/17.10.55.ve.arm64"
- 177.26.251.115 - - [23/Mar/2026:00:39:13 -0300] "GET /fotos_veiculos/256/CHE-ONIX-.-TAT-HB-2020-0455400.jpeg HTTP/1.1" 200 58494 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 14; 22101320G Build/UKQ1.240624.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.119 Mobile Safari/537.36 GoogleApp/17.10.55.ve.arm64"
- 177.26.251.115 - - [23/Mar/2026:00:39:13 -0300] "GET /frente_loja_empresas/256/ATN-Motors-142116.jpg HTTP/1.1" 200 35555 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 14; 22101320G Build/UKQ1.240624.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.119 Mobile Safari/537.36 GoogleApp/17.10.55.ve.arm64"
- 177.26.251.115 - - [23/Mar/2026:00:39:13 -0300] "GET /fotos_veiculos/256/HYUNDAI-HB20-1.0-COMFORT--2016-1202390.jpeg HTTP/1.1" 200 72926 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 14; 22101320G Build/UKQ1.240624.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.119 Mobile Safari/537.36 GoogleApp/17.10.55.ve.arm64"
- 66.249.66.166 - - [23/Mar/2026:00:40:58 -0300] "GET /fotos_veiculos/277/JAGUAR-XF-PRESTIG-2.O----BLINDADO-2016-0609138.jpeg HTTP/1.1" 304 - "-" "Googlebot-Image/1.0"
- 74.7.175.141 - - [23/Mar/2026:00:41:38 -0300] "GET /robots.txt HTTP/1.1" 403 199 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; robots.txt; +https://openai.com/searchbot"
- 74.7.230.52 - - [23/Mar/2026:00:42:35 -0300] "GET /robots.txt HTTP/1.1" 403 199 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; robots.txt; +https://openai.com/searchbot"
- 66.249.66.201 - - [23/Mar/2026:00:43:48 -0300] "GET /fotos_veiculos/252/-2001-0323194.jpeg HTTP/1.1" 304 - "-" "Googlebot-Image/1.0"
- 66.249.66.69 - - [23/Mar/2026:00:45:38 -0300] "GET /fotos_veiculos/252/-2001-0323191.jpeg HTTP/1.1" 304 - "-" "Googlebot-Image/1.0"
- 128.241.246.237 - - [23/Mar/2026:00:47:19 -0300] "GET /fotos_veiculos/46/ONIX-LTZ-1.4-AUT.-2017-0656117.jpg HTTP/1.1" 200 49856 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
- 66.249.66.6 - - [23/Mar/2026:00:48:28 -0300] "GET /fotos_veiculos/252/-2001-0323190.jpeg HTTP/1.1" 304 - "-" "Googlebot-Image/1.0"
- 40.77.167.55 - - [23/Mar/2026:00:49:56 -0300] "GET /fotos_veiculos/3/ONIX-LTZ-1.4-AUTO-2018-0246355.jpg HTTP/1.1" 200 60024 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
- 66.249.66.5 - - [23/Mar/2026:00:52:18 -0300] "GET /fotos_veiculos/252/-2001-0323195.jpeg HTTP/1.1" 304 - "-" "Googlebot-Image/1.0"
- 66.249.66.5 - - [23/Mar/2026:00:52:19 -0300] "GET /fotos_veiculos/249/JEEP-COMPASS-LIMITED-F-H--2018-0351056.jpeg HTTP/1.1" 304 - "-" "Googlebot-Image/1.0"
- 116.179.33.200 - - [23/Mar/2026:00:55:31 -0300] "GET /fotos_veiculos/46/FOX-COMFORTLINE-1.6-2017-0317170.jpg HTTP/1.1" 200 32475 "https://www.grupoautomix.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
- 116.179.33.210 - - [23/Mar/2026:00:55:31 -0300] "GET /fotos_veiculos/46/FOX-COMFORTLINE-1.6-2017-0318160.jpg HTTP/1.1" 200 64789 "https://www.grupoautomix.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
- 116.179.33.205 - - [23/Mar/2026:00:55:33 -0300] "GET /fotos_veiculos/46/FOX-COMFORTLINE-1.6-2017-0318163.jpg HTTP/1.1" 200 34239 "https://www.grupoautomix.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
- 116.179.33.140 - - [23/Mar/2026:00:55:33 -0300] "GET /fotos_veiculos/46/FOX-COMFORTLINE-1.6-2017-0318177.jpg HTTP/1.1" 200 57881 "https://www.grupoautomix.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
- 116.179.33.148 - - [23/Mar/2026:00:55:33 -0300] "GET /fotos_veiculos/46/FOX-COMFORTLINE-1.6-2017-0318176.jpg HTTP/1.1" 200 59973 "https://www.grupoautomix.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
- 116.179.33.14 - - [23/Mar/2026:00:55:33 -0300] "GET /fotos_veiculos/46/FOX-COMFORTLINE-1.6-2017-0318165.jpg HTTP/1.1" 200 27096 "https://www.grupoautomix.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
- 116.179.33.211 - - [23/Mar/2026:00:55:33 -0300] "GET /fotos_veiculos/46/FOX-COMFORTLINE-1.6-2017-0318161.jpg HTTP/1.1" 200 34055 "https://www.grupoautomix.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
- 157.230.228.175 - - [23/Mar/2026:00:55:47 -0300] "GET /fotos_veiculos/239/CRUZE-LTZ-1.8-AUTO.-2015-1116543.jpeg HTTP/1.1" 200 71980 "https://www.selectveiculos.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
- 142.93.15.22 - - [23/Mar/2026:00:55:47 -0300] "GET /fotos_veiculos/239/CRUZE-LTZ-1.8-AUTO.-2015-1116557.jpeg HTTP/1.1" 200 74480 "https://www.selectveiculos.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.3"
- 179.222.191.169 - - [23/Mar/2026:00:55:55 -0300] "GET /fotos_veiculos/46/COROLLA-XEI-1.8-FLEX-2009-0458475.jpg HTTP/1.1" 200 31561 "https://www.grupoautomix.com.br/" "Mozilla/5.0 (SMART-TV; Linux; Tizen 6.5) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/5.0 Chrome/108.0.5359.1 TV Safari/537.36"
- 179.222.191.169 - - [23/Mar/2026:00:55:55 -0300] "GET /fotos_veiculos/46/COROLLA-XEI-1.8-FLEX-2009-0458486.jpg HTTP/1.1" 200 54237 "https://www.grupoautomix.com.br/" "Mozilla/5.0 (SMART-TV; Linux; Tizen 6.5) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/5.0 Chrome/108.0.5359.1 TV Safari/537.36"
